url,title,price,status,country,proxy,retries,scraped_at
https://www.amazon.fr/dp/B0C7LVV8HR/?th=1,"CYBEX Siège Gold pour poussette GAZELLE S et e-GAZELLE S, de la naissance à environ 4 ans, Noir Lune","288,",success,France,82.24.35.45,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B0C7LVV8HR/?th=1,"CYBEX Siège Gold pour poussette GAZELLE S et e-GAZELLE S, de la naissance à environ 4 ans, Noir Lune","288,",success,France,104.253.199.162,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B00ANU87S4/?th=1,"Westmark, Coupe Ananas/Trancheur en acier inoxydable, ø 8,5 cm, Acier Inoxydable/Plastique, Argent/Noir, 51692260","20,",success,France,82.23.103.68,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B0CHSJB79D/?th=1,"Maxi-Cosi Swift 3 en 1 Lit Parapluie Bebe, 0-3 Ans et Demi, jusqu'à 15 kg, Lit de Voyage Léger, Matelas 2-en-1, Ultra-léger, Pliage en 1 Seconde, Sac de Voyage, Eco Care, Beyond Graphite","162,",success,France,104.252.81.193,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B0CHSJB79D/?th=1,"Maxi-Cosi Swift 3 en 1 Lit Parapluie Bebe, 0-3 Ans et Demi, jusqu'à 15 kg, Lit de Voyage Léger, Matelas 2-en-1, Ultra-léger, Pliage en 1 Seconde, Sac de Voyage, Eco Care, Beyond Graphite","162,",success,France,147.79.5.180,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B00B117SPW/?th=1,Bonde laiton à grille ø 63 - Valentin,"6,",success,France,9.142.42.43,0,2026-05-25 08:57:52
https://www.amazon.fr/31090/dp/B07Q9TY34J/ref=sr_1_1_mod_primary_new?dib=eyJ2IjoiMSJ9.8ItkPQxrVTbSp9tDmlUZ9A.-Wvw-hx8F3RnSlJyKc7X7c3U4zgOJUZiCB_Grp6KIWE&dib_tag=se&keywords=3154143612112&qid=1767988759&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-1&smid=A1X6FK5RDHNB96&th=1,Officemate Lot de 106 pinces à reliure Happy Smiling Face - Petite taille - Couleurs assorties (31090),"7,",success,France,192.53.142.36,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B00F2GU97Q/?th=1,"De Buyer - Moule à tarte carré à fond amovible en acier antiadhésif - 23 x 23 cm -, Noir","23,",success,France,104.253.199.211,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B0GZ4V526G/?th=1,Schneider Electric Interrupteur ou Poussoir volet Roulant 3 Positions à Levier - Blanc Craie,"14,",success,France,9.142.210.50,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B0F4XYVGBQ/?th=1,"VANGUARD Veo Metro B30L BK - Sac à dos photo, capacité 30 L, tissu extérieur hydrofuge, noir","250,",success,France,209.166.2.45,0,2026-05-25 08:57:52
https://www.amazon.fr/dp/B018SLETXQ/?th=1,"TSG Evolution Solid Color Casque Mixte, Blanc (Satin white ), XXL","30,",success,France,82.25.225.34,0,2026-05-25 08:57:52
https://www.amazon.fr/Fellowes-lubrifiantes-performances-dutilisation-4025601/dp/B0BFFJKRLX/ref=sr_1_1?keywords=0043859783939&smid=A1X6FK5RDHNB96&th=1,Fellowes Lot de 10 Feuilles lubrifiantes pour destructeur de Document | pour Augmenter Les Performances de la Machine | Facile d'utilisation | pour destructeur Coupe croisée et Micro | 4025601,"16,",success,France,194.113.81.81,0,2026-05-25 08:57:52
