url,title,price,status,country,proxy,retries,scraped_at
https://www.amazon.fr/Unilux-Dimmable-Luminosit%C3%A9-Flexible-Aluminium/dp/B09X73Q4V1/ref=sr_1_1?dib=eyJ2IjoiMSJ9.U0FkU-nxhkq8hMyHfGQtSQ.KseAakkqKVUY06cN4d5QSrIUH4hq6OO4UIh2CcJuRWo&dib_tag=se&keywords=3595560031665&qid=1746706688&sr=8-1&smid=A1X6FK5RDHNB96&th=1,"Unilux Lampe de Bureau LED Poppy, Dimmable 3 Niveaux de Luminosité, avec Port de Charge USB, Flexible Contrôle Tactile, Pliable Socle en Noir, Bras et Tête en Aluminium, Design Mordern","50,",success,France,64.52.29.138,0,2026-05-25 08:52:45
https://www.amazon.fr/dp/B0G1TN4YX6/?th=1,"Chicco Pocket Snack Rehausseur Chaise Bébé pour Enfants de 6 mois à 3 ans (15 kg), Chaise Haute Portable, Réglable, avec Fermeture Compacte et Plateau Amovible - Dark Grey","49,",success,France,31.98.13.142,0,2026-05-25 08:52:45
https://www.amazon.fr/dp/B08TX5KTX1/?th=1,PLATOIR CRANTÉ 280 MM - 10 x 10 mm - 45°,"10,",success,France,82.26.107.103,0,2026-05-25 08:52:45
https://www.amazon.fr/dp/B0G1TN4YX6/?th=1,"Chicco Pocket Snack Rehausseur Chaise Bébé pour Enfants de 6 mois à 3 ans (15 kg), Chaise Haute Portable, Réglable, avec Fermeture Compacte et Plateau Amovible - Dark Grey","49,",success,France,82.21.35.156,0,2026-05-25 08:52:45
https://www.amazon.fr/dp/B08RRSGXYY/?th=1,Biocanina Triodental Chiens Moyens 15 Lamelles Végétales,"22,",success,France,82.21.55.234,0,2026-05-25 08:52:45
https://www.amazon.fr/Nobo-Impression-1901916-Whiteboard-Adjustable/dp/B000KT8WQK/ref=sr_1_1?dib=eyJ2IjoiMSJ9.NF3tottH1O6bT1RUEjT-6w.1XhgIdmzjrFAlugiDKvBDhETGWKwNvgNO6__C0k3g0o&dib_tag=se&keywords=5028252170871&qid=1773224283&sr=8-1&smid=A1X6FK5RDHNB96&th=1,"Nobo Impression Pro - Tableau Blanc style Chevalet Trépied, Magnétique & Effaçable à Sec, Réglable en Hauteur, Porte-Marqueur & Crochets pour Feuilles Inclus, Blanc, 1901916","136,",success,France,192.53.137.11,0,2026-05-25 08:52:45
https://www.amazon.fr/AEG-torche-lumens-chargeur-BTL18C2-0/dp/B0BPJKR75J/ref=sr_1_1?keywords=4058546403393&smid=A1X6FK5RDHNB96&th=1,"AEG - Lampe Torche 18V, 3000 lumens (sans Batt. ni Chargeur) - BTL18C2-0, Orange","141,",success,France,136.143.246.45,0,2026-05-25 08:52:45
https://www.amazon.fr/dp/B00ANU87S4/?th=1,"Westmark, Coupe Ananas/Trancheur en acier inoxydable, ø 8,5 cm, Acier Inoxydable/Plastique, Argent/Noir, 51692260","33,",success,France,9.142.41.60,0,2026-05-25 08:52:45
